9.716211717709720697e-01,9.864583333333333259e-01,6.819491118578973055e-01
9.703312250332889466e-01,9.824862637362636875e-01,6.754013220018886265e-01
9.704144474034620549e-01,9.848849192717279433e-01,6.753828032979976026e-01
9.712050599201065282e-01,9.829624478442281488e-01,6.792407496395963529e-01
9.702271970705725890e-01,9.815126050420167614e-01,6.797020484171322208e-01
9.713090878828228858e-01,9.810801513587891209e-01,6.829501915708812154e-01
9.693949733688415060e-01,9.803854094975912314e-01,6.683087027914613731e-01
9.689996671105193249e-01,9.809491978609625740e-01,6.719322344322344875e-01
9.703104194407456973e-01,9.800618769336542080e-01,6.755924170616113278e-01
9.706641145139813798e-01,9.848688634835238709e-01,6.821145784816022850e-01
9.712258655126497775e-01,9.835845896147403788e-01,6.875878220140515529e-01
9.704352529960053042e-01,9.826666666666666883e-01,6.828816307621032866e-01
9.707473368841544881e-01,9.852689277149708769e-01,6.784619013918377073e-01
9.712050599201065282e-01,9.810233819044391623e-01,6.855316125976793629e-01
9.714131158455392434e-01,9.833333333333332815e-01,6.857210626185957780e-01
9.708305592543275964e-01,9.767918088737201909e-01,6.820781696854146814e-01
9.709137816245007047e-01,9.830680663731797830e-01,6.828981416137379634e-01
9.714339214380826037e-01,9.836901121304790774e-01,6.860189573459715140e-01
9.723285619174434347e-01,9.850948509485094595e-01,6.933714830710538957e-01
9.715171438082557120e-01,9.837479270315091506e-01,6.920205319645357234e-01
9.680426098535286350e-01,9.781401804302567449e-01,6.568033550792171660e-01
9.701023635153128710e-01,9.798840777361064180e-01,6.759172154280338463e-01
9.705808921438082715e-01,9.852739726027397449e-01,6.772598870056497633e-01
9.713298934753661351e-01,9.861906365779723460e-01,6.865181711606096471e-01
9.714339214380826037e-01,9.816965857092573300e-01,6.785888077858880374e-01
9.703520306258321959e-01,9.836884154460718843e-01,6.822904640960517630e-01
9.719956724367510015e-01,9.839699863574351557e-01,6.895315487571701540e-01
9.704976697736351632e-01,9.818927229244960309e-01,6.779900920028308908e-01
9.693325565912117581e-01,9.805792163543440854e-01,6.700814901047730254e-01
9.706433089214381305e-01,9.854506742370475747e-01,6.696407041234627711e-01
9.710802263648469212e-01,9.820359281437125443e-01,6.755512478798157971e-01
9.710594207723035609e-01,9.828571428571428736e-01,6.857410881801125901e-01
9.708513648468708457e-01,9.838765008576328963e-01,6.792989104689720614e-01
9.703936418109188056e-01,9.821052631578947034e-01,6.710620954207624500e-01
9.711218375499334199e-01,9.826388888888888395e-01,6.789827255278311213e-01
9.705808921438082715e-01,9.836289222373806318e-01,6.785882352941176032e-01
9.707681424766977374e-01,9.829642248722316733e-01,6.804245283018868218e-01
9.702688082556590876e-01,9.853556485355648986e-01,6.707809162117256419e-01
9.698110852197070475e-01,9.800977653631285369e-01,6.681742442275648841e-01
9.688540279627163576e-01,9.858815426997245002e-01,6.628849270664505244e-01
9.709137816245007047e-01,9.846573474258438763e-01,6.809714689931619658e-01
9.705184753661784125e-01,9.878556557945871175e-01,6.732087964057696938e-01
9.720372836218375001e-01,9.859299931365820280e-01,6.879789272030650826e-01
9.707473368841544881e-01,9.831846259437200253e-01,6.785883467550923864e-01
